,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,isZillowOwned,badgeInfo,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.videoCount,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isFresh,info2String,info1String,hdpData.homeInfo.unit,builderName,hdpData.homeInfo.providerListingID,lotAreaString,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,streetViewMetadataURL,streetViewURL
560,14902445,14902445,,https://photos.zillowstatic.com/fp/238ca234398d49b8e18c1ecb02be9291-p_e.jpg,True,https://www.zillow.com/homedetails/215-Montrose-Dr-McDonough-GA-30253/14902445_zpid/,FOR_SALE,House for sale,$,"$629,900",629900,"215 Montrose Dr, McDonough, GA 30253",215 Montrose Dr,McDonough,GA,30253,False,5.0,4.0,4400.0,False,,False,False,False,ForSale,For Sale (Broker),619400.0,False,True,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.49553,-84.215355,3D_HOME,3D Tour,14902445,215 Montrose Dr,30253,McDonough,GA,33.49553,-84.215355,629900.0,4.0,5.0,4400.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,629900.0,True,False,False,USD,USA,398800.0,,619400.0,3405.0,,,,0.5,acres,,,,,,,,,,,,,,,,,,,,,,
561,69945563,69945563,,https://photos.zillowstatic.com/fp/c7ea3be10124f8de889fdf40740c8ba9-p_e.jpg,True,https://www.zillow.com/homedetails/119-Chalfont-Cir-Carrollton-GA-30117/69945563_zpid/,FOR_SALE,New construction,$,"$204,900",204900,"119 Chalfont Cir, Carrollton, GA 30117",119 Chalfont Cir,Carrollton,GA,30117,False,3.0,2.0,1025.0,False,,False,False,False,ForSale,New Construction,200946.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.58978,-85.09117,DAYS_ON,5 days on Zillow,69945563,119 Chalfont Cir,30117,Carrollton,GA,33.58978,-85.09117,204900.0,2.0,3.0,1025.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,204900.0,True,False,False,USD,USA,5000.0,,200946.0,800.0,,,,5662.8,sqft,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,
562,14487899,14487899,,https://photos.zillowstatic.com/fp/f98eb3c72d38895fc89e7a0acf15f452-p_e.jpg,True,https://www.zillow.com/homedetails/945-Willow-Run-Stone-Mountain-GA-30088/14487899_zpid/,FOR_SALE,House for sale,$,"$299,000",299000,"945 Willow Run, Stone Mountain, GA 30088",945 Willow Run,Stone Mountain,GA,30088,False,4.0,3.0,2570.0,False,,False,False,False,ForSale,For Sale (Broker),275100.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.767212,-84.18162,DAYS_ON,2 days on Zillow,14487899,945 Willow Run,30088,Stone Mountain,GA,33.767212,-84.18162,299000.0,3.0,4.0,2570.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,299000.0,True,False,False,USD,USA,142300.0,,275100.0,2149.0,,,,0.3,acres,,,,,,,,,,,,,,,,,,,,,,
563,35798026,35798026,,https://photos.zillowstatic.com/fp/f8d15c7a2f51df0354128e9599694c5b-p_e.jpg,True,https://www.zillow.com/homedetails/325-Tara-Rd-Jonesboro-GA-30238/35798026_zpid/,FOR_SALE,House for sale,$,"$220,000",220000,"325 Tara Rd, Jonesboro, GA 30238",325 Tara Rd,Jonesboro,GA,30238,False,4.0,3.0,2134.0,False,,False,False,False,ForSale,For Sale (Broker),232100.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.45803,-84.38039,DAYS_ON,14 days on Zillow,35798026,325 Tara Rd,30238,Jonesboro,GA,33.45803,-84.38039,220000.0,3.0,4.0,2134.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,220000.0,True,False,False,USD,USA,161672.0,,232100.0,1898.0,,,,0.0,sqft,,,,,,,,,,,,,,,,,,,,,,
564,14954127,14954127,,https://photos.zillowstatic.com/fp/1c0758300d842498e23beec72a57bd04-p_e.jpg,True,https://www.zillow.com/homedetails/2526-Winterville-Dr-Augusta-GA-30909/14954127_zpid/,FOR_SALE,House for sale,$,"$249,900",249900,"2526 Winterville Dr, Augusta, GA 30909",2526 Winterville Dr,Augusta,GA,30909,False,4.0,2.0,1901.0,False,,False,False,False,ForSale,For Sale (Broker),249901.0,False,False,False,False,,Jim Courson Realty,True,False,,True,False,33.456814,-82.11044,PRICE_REDUCTION,"$10,000 (Oct 5)",14954127,2526 Winterville Dr,30909,Augusta,GA,33.456814,-82.11044,249900.0,2.0,4.0,1901.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,249900.0,True,False,False,USD,USA,170102.0,1664953200000.0,249901.0,1500.0,"$10,000 (Oct 5)",-10000.0,,0.55,acres,,,,,,,,,,,,,,,,,,,,,,
565,14765681,14765681,,https://photos.zillowstatic.com/fp/09e74221028d49835c63f7b5a3beb63b-p_e.jpg,True,https://www.zillow.com/homedetails/6073-Wandering-Way-Norcross-GA-30093/14765681_zpid/,FOR_SALE,House for sale,$,"$280,000",280000,"6073 Wandering Way, Norcross, GA 30093",6073 Wandering Way,Norcross,GA,30093,False,3.0,3.0,2107.0,False,,False,False,False,ForSale,For Sale (Broker),280000.0,False,True,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,"Offerpad Brokerage, LLC.",True,False,,True,False,33.881596,-84.1853,3D_HOME,3D Tour,14765681,6073 Wandering Way,30093,Norcross,GA,33.881596,-84.1853,280000.0,3.0,3.0,2107.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,280000.0,True,False,False,USD,USA,213300.0,,280000.0,2398.0,,,,0.27999999999999997,acres,,,,,,,,,,,,MLS ID #7127972,,,,,,,,,,
566,228811506,228811506,,https://photos.zillowstatic.com/fp/ecbcfe7708e077b631fc1a341164be64-p_e.jpg,True,https://www.zillow.com/homedetails/Bushy-Head-Rd-Cherry-Log-GA-30522/228811506_zpid/,FOR_SALE,Lot / Land for sale,$,"$99,900",99900,"Bushy Head Rd, Cherry Log, GA 30522",Bushy Head Rd,Cherry Log,GA,30522,False,,,,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,REMAX Town & Country - Ellijay,True,False,,True,False,34.83901,-84.41357,DAYS_ON,21 days on Zillow,228811506,Bushy Head Rd,30522,Cherry Log,GA,34.83901,-84.41357,99900.0,,,,LOT,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,99900.0,True,False,False,USD,USA,249160.0,,,3300.0,,,,14.25,acres,,,,,,,,,,,,,,,,14.25 acres,,,,,,
567,138778656,138778656,,https://photos.zillowstatic.com/fp/392777ad38a8c37ed54afdd2ba4a8757-p_e.jpg,True,https://www.zillow.com/homedetails/2905-Kipling-Dr-Augusta-GA-30909/138778656_zpid/,FOR_SALE,House for sale,$,"$235,000",235000,"2905 Kipling Dr, Augusta, GA 30909",2905 Kipling Dr,Augusta,GA,30909,False,4.0,2.0,2249.0,False,,False,False,False,ForSale,For Sale (Broker),228900.0,False,False,False,False,,Blanchard & Calhoun-evans,True,False,,True,False,33.50013,-82.042,PRICE_REDUCTION,"$10,000 (Sep 28)",138778656,2905 Kipling Dr,30909,Augusta,GA,33.50013,-82.042,235000.0,2.0,4.0,2249.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,235000.0,True,False,False,USD,USA,226722.0,1664348400000.0,228900.0,1796.0,"$10,000 (Sep 28)",-10000.0,,0.33999999999999997,acres,,,,,,,,,,,,,,,,,,,,,,
568,49863947,49863947,,https://photos.zillowstatic.com/fp/96935a11e671515d14408836e5d5d532-p_e.jpg,True,https://www.zillow.com/homedetails/103-Shannon-Ln-Centerville-GA-31028/49863947_zpid/,FOR_SALE,House for sale,$,"$189,900",189900,"103 Shannon Ln, Centerville, GA 31028",103 Shannon Ln,Centerville,GA,31028,False,3.0,2.0,1547.0,False,,False,False,False,ForSale,For Sale (Broker),182200.0,False,False,False,False,,,False,False,,True,False,32.62121,-83.679436,TIME_ON_INFO,11 hours ago,49863947,103 Shannon Ln,31028,Centerville,GA,32.62121,-83.679436,189900.0,2.0,3.0,1547.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,189900.0,True,False,False,USD,USA,110200.0,,182200.0,1514.0,,,,0.3,acres,,,,,,,,,,False,Listing provided by CGMLS,,,,,,,,,,,
569,120158857,120158857,,https://photos.zillowstatic.com/fp/8f8713154e6bdd3b3cc9a49e667ea7b2-p_e.jpg,True,https://www.zillow.com/homedetails/2817-Thomas-St-Columbus-GA-31906/120158857_zpid/,FOR_SALE,House for sale,$,"$115,000",115000,"2817 Thomas St, Columbus, GA 31906",2817 Thomas St,Columbus,GA,31906,False,3.0,2.0,1392.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,https://photos.zillowstatic.com/fp/6514fdf466fb37cfcea7316f94414a9a-zillow_web_48_23.jpg,Broadmoor Realty Company,True,False,,True,False,32.463757,-84.950264,DAYS_ON,4 days on Zillow,120158857,2817 Thomas St,31906,Columbus,GA,32.463757,-84.950264,115000.0,2.0,3.0,1392.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,115000.0,True,False,False,USD,USA,94380.0,,,,,,,6534.0,sqft,,,,,,,,,,,,,,,,,,,,,,
570,14848703,14848703,,https://photos.zillowstatic.com/fp/c99715a1e78aebd9db5aef38d13a0264-p_e.jpg,True,https://www.zillow.com/homedetails/447-Piedmont-Rd-Gainesville-GA-30501/14848703_zpid/,FOR_SALE,House for sale,$,"$249,899",249899,"447 Piedmont Rd, Gainesville, GA 30501",447 Piedmont Rd,Gainesville,GA,30501,False,2.0,2.0,1092.0,False,,False,False,False,ForSale,For Sale (Broker),242549.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.312386,-83.83646,PRICE_REDUCTION,$1 (Oct 6),14848703,447 Piedmont Rd,30501,Gainesville,GA,34.312386,-83.83646,249899.0,2.0,2.0,1092.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,249899.0,True,False,False,USD,USA,162200.0,1665039600000.0,242549.0,1882.0,$1 (Oct 6),-1.0,,0.39,acres,,,,,,,,,,,,,,,,,,,,,,
571,221936001,221936001,,https://photos.zillowstatic.com/fp/ae1b8e52b55f06662486b15d7bbad73b-p_e.jpg,True,https://www.zillow.com/homedetails/284-Elrod-Ave-Jefferson-GA-30549/221936001_zpid/,FOR_SALE,House for sale,$,"$275,000",275000,"284 Elrod Ave, Jefferson, GA 30549",284 Elrod Ave,Jefferson,GA,30549,False,4.0,2.0,1444.0,False,,False,False,False,ForSale,For Sale (Broker),275000.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.10665,-83.57007,DAYS_ON,9 days on Zillow,221936001,284 Elrod Ave,30549,Jefferson,GA,34.10665,-83.57007,275000.0,2.0,4.0,1444.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,275000.0,True,False,False,USD,USA,95800.0,,275000.0,1995.0,,,,0.33999999999999997,acres,,,,,,,,,,,,,,,,,,,,,,
572,51111055,51111055,,https://photos.zillowstatic.com/fp/50ea52618bf9a3f57dd06807ad46bbd3-p_e.jpg,True,https://www.zillow.com/homedetails/1347-Yorkshire-Ln-Woodstock-GA-30188/51111055_zpid/,FOR_SALE,House for sale,$,"$299,900",299900,"1347 Yorkshire Ln, Woodstock, GA 30188",1347 Yorkshire Ln,Woodstock,GA,30188,False,2.0,2.0,1034.0,False,,False,False,False,ForSale,For Sale (Broker),295400.0,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,Atlanta Fine Homes Sotheby's International,True,False,,True,False,34.083485,-84.50607,DAYS_ON,4 days on Zillow,51111055,1347 Yorkshire Ln,30188,Woodstock,GA,34.083485,-84.50607,299900.0,2.0,2.0,1034.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,299900.0,True,False,False,USD,USA,186450.0,,295400.0,1895.0,,,,4617.36,sqft,,,,,,,,,,,,MLS ID #7126921,,,,,,,,,,
573,333160694,333160694,,https://photos.zillowstatic.com/fp/3888d9dcf5cf5ab95211a18d5051ce7c-p_e.jpg,True,https://www.zillow.com/homedetails/5437-Whitehall-Rd-Lula-GA-30554/333160694_zpid/,FOR_SALE,House for sale,$,"$575,000",575000,"5437 Whitehall Rd, Lula, GA 30554",5437 Whitehall Rd,Lula,GA,30554,False,4.0,4.0,2400.0,False,,False,False,False,ForSale,For Sale (Broker),556918.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.362644,-83.7192,PRICE_REDUCTION,"$35,000 (Sep 8)",333160694,5437 Whitehall Rd,30554,Lula,GA,34.362644,-83.7192,575000.0,4.0,4.0,2400.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,575000.0,True,False,False,USD,USA,304800.0,1662620400000.0,556918.0,3502.0,"$35,000 (Sep 8)",-35000.0,,5.27,acres,,,,,,,,,,,,,,,,,,,,,,
574,69352962,69352962,,https://photos.zillowstatic.com/fp/c06ae8ee57ce3f84870052b3fcc5cbcf-p_e.jpg,True,https://www.zillow.com/homedetails/4594-Country-Glen-Cir-Grovetown-GA-30813/69352962_zpid/,FOR_SALE,House for sale,$,"$265,000",265000,"4594 Country Glen Cir, Grovetown, GA 30813",4594 Country Glen Cir,Grovetown,GA,30813,False,4.0,2.0,1982.0,False,,False,False,False,ForSale,For Sale (Broker),262500.0,False,False,False,False,,Re/max True Advantage,True,False,,True,False,33.45731,-82.22675,OPEN_HOUSE,Open: Sun. 1-3pm,69352962,4594 Country Glen Cir,30813,Grovetown,GA,33.45731,-82.22675,265000.0,2.0,4.0,1982.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,265000.0,True,False,False,USD,USA,194956.0,,262500.0,1697.0,,,,0.32,acres,True,2022-10-16T13:00:00,2022-10-16T15:00:00,Open House - 1:00 - 3:00 PM,True,Sun. 1-3pm,"[{'open_house_start': 1665950400000, 'open_house_end': 1665957600000}]",,,,,,,,,,,,,,,
575,69905425,69905425,,https://photos.zillowstatic.com/fp/27e32a33a0a9e7ba6b09677f8152981e-p_e.jpg,True,https://www.zillow.com/homedetails/102-Wexford-Dr-Griffin-GA-30223/69905425_zpid/,FOR_SALE,New construction,$,"$432,900",432900,"102 Wexford Dr, Griffin, GA 30223",102 Wexford Dr,Griffin,GA,30223,False,5.0,3.0,2897.0,False,,False,False,False,ForSale,New Construction,,False,True,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.26555,-84.32378,3D_HOME,3D Tour,69905425,102 Wexford Dr,30223,Griffin,GA,33.26555,-84.32378,432900.0,3.0,5.0,2897.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,,False,False,FOR_SALE,432900.0,True,False,False,USD,USA,24000.0,,,1835.0,,,,1.04,acres,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,
576,55036004,55036004,,https://photos.zillowstatic.com/fp/b86f5d38e37fa6e18499c059edd48852-p_e.jpg,True,https://www.zillow.com/homedetails/541-Wine-Cluster-Ct-Grayson-GA-30017/55036004_zpid/,FOR_SALE,House for sale,$,"$409,000",409000,"541 Wine Cluster Ct, Grayson, GA 30017",541 Wine Cluster Ct,Grayson,GA,30017,False,6.0,3.0,3747.0,False,,False,False,False,ForSale,For Sale (Broker),405079.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.903934,-83.93305,PRICE_REDUCTION,"$10,000 (Oct 6)",55036004,541 Wine Cluster Ct,30017,Grayson,GA,33.903934,-83.93305,409000.0,3.0,6.0,3747.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,409000.0,True,False,False,USD,USA,346900.0,1665039600000.0,405079.0,2577.0,"$10,000 (Oct 6)",-10000.0,,0.63,acres,,,,,,,,,,,,,,,,,,,,,,
577,69902867,69902867,,https://photos.zillowstatic.com/fp/8bda3d5be62669e708b64ec95e2dcf11-p_e.jpg,True,https://www.zillow.com/homedetails/1129-Russell-Dr-Griffin-GA-30224/69902867_zpid/,FOR_SALE,House for sale,$,"$244,900",244900,"1129 Russell Dr, Griffin, GA 30224",1129 Russell Dr,Griffin,GA,30224,False,4.0,2.0,2698.0,False,,False,False,False,ForSale,For Sale (Broker),245600.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.226883,-84.24774,DAYS_ON,7 days on Zillow,69902867,1129 Russell Dr,30224,Griffin,GA,33.226883,-84.24774,244900.0,2.0,4.0,2698.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,244900.0,True,False,False,USD,USA,174614.0,,245600.0,1249.0,,,,0.6900000000000001,acres,,,,,,,,,,,,,,,,,,,,,,
578,60083926,60083926,,https://photos.zillowstatic.com/fp/af595819b2c8d0c9818a107d13724b0d-p_e.jpg,True,https://www.zillow.com/homedetails/208-Taff-Rd-Taylorsville-GA-30178/60083926_zpid/,FOR_SALE,House for sale,$,"$409,900",409900,"208 Taff Rd, Taylorsville, GA 30178",208 Taff Rd,Taylorsville,GA,30178,False,3.0,2.0,2108.0,False,,False,False,False,ForSale,For Sale (Broker),302500.0,False,False,False,False,https://photos.zillowstatic.com/fp/d2c28114f36af4dea165c93003b4cd2e-zillow_web_48_23.jpg,"Asher Realty, Inc",True,False,,True,False,34.089287,-84.91222,DAYS_ON,1 day on Zillow,60083926,208 Taff Rd,30178,Taylorsville,GA,34.089287,-84.91222,409900.0,2.0,3.0,2108.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,409900.0,True,False,False,USD,USA,213856.0,,302500.0,1950.0,,,,11.93,acres,,,,,,,,,,,,MLS ID #7127911,,,,,,,,,,
579,70009259,70009259,,https://photos.zillowstatic.com/fp/22b14d1b8f75207d12ba42c93707c43d-p_e.jpg,True,https://www.zillow.com/homedetails/185-Honeysuckle-Dr-Jasper-GA-30143/70009259_zpid/,FOR_SALE,House for sale,$,"$449,000",449000,"185 Honeysuckle Dr, Jasper, GA 30143",185 Honeysuckle Dr,Jasper,GA,30143,False,4.0,3.0,2865.0,False,,False,False,False,ForSale,For Sale (Broker),441434.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.50674,-84.40782,PRICE_REDUCTION,"$10,000 (Oct 6)",70009259,185 Honeysuckle Dr,30143,Jasper,GA,34.50674,-84.40782,449000.0,3.0,4.0,2865.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,449000.0,True,False,False,USD,USA,271853.0,1665039600000.0,441434.0,2694.0,"$10,000 (Oct 6)",-10000.0,,2.39,acres,,,,,,,,,,,,,,,,,,,,,,
580,105434183,105434183,,https://photos.zillowstatic.com/fp/3c7bd69a937012202b5f6c6ec72f58de-p_e.jpg,True,https://www.zillow.com/homedetails/2447-Penholloway-Rd-Jesup-GA-31546/105434183_zpid/,FOR_SALE,House for sale,$,"$245,000",245000,"2447 Penholloway Rd, Jesup, GA 31546",2447 Penholloway Rd,Jesup,GA,31546,False,3.0,2.0,1667.0,False,,False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,Exp Realty LLC,True,False,,True,False,31.573572,-81.771645,DAYS_ON,2 days on Zillow,105434183,2447 Penholloway Rd,31546,Jesup,GA,31.573572,-81.771645,245000.0,2.0,3.0,1667.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,245000.0,True,False,False,USD,USA,145552.0,,,,,,,1.0,acres,,,,,,,,,,,,,,,,,,,,,,
581,227630566,227630566,,https://photos.zillowstatic.com/fp/a765fc1f058cbd2576260d23c2243a9d-p_e.jpg,True,https://www.zillow.com/homedetails/496-Shetland-Trce-Jasper-GA-30143/227630566_zpid/,FOR_SALE,House for sale,$,"$449,900",449900,"496 Shetland Trce, Jasper, GA 30143",496 Shetland Trce,Jasper,GA,30143,False,4.0,3.0,2519.0,False,,False,False,False,ForSale,For Sale (Broker),436500.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,34.44351,-84.28891,DAYS_ON,7 days on Zillow,227630566,496 Shetland Trce,30143,Jasper,GA,34.44351,-84.28891,449900.0,3.0,4.0,2519.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,449900.0,True,False,False,USD,USA,269664.0,,436500.0,3999.0,,,,0.97,acres,,,,,,,,,,,,,,,,,,,,,,
582,14998137,14998137,,https://photos.zillowstatic.com/fp/9bca801c74b01398bc5ce3b0735a701b-p_e.jpg,True,https://www.zillow.com/homedetails/1202-Willow-Creek-Ct-NW-Conyers-GA-30012/14998137_zpid/,FOR_SALE,Condo for sale,$,"$135,000",135000,"1202 Willow Creek Ct NW, Conyers, GA 30012",1202 Willow Creek Ct NW,Conyers,GA,30012,False,2.0,1.0,1025.0,False,,False,False,False,ForSale,For Sale (Broker),144100.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.681095,-84.02706,PRICE_REDUCTION,"$10,500 (Oct 5)",14998137,1202 Willow Creek Ct NW,30012,Conyers,GA,33.681095,-84.02706,135000.0,1.0,2.0,1025.0,CONDO,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,135000.0,True,False,False,USD,USA,27500.0,1664953200000.0,144100.0,1399.0,"$10,500 (Oct 5)",-10500.0,,0.0,sqft,,,,,,,,,,,,,,,,,,,,,,
583,14749378,14749378,,https://photos.zillowstatic.com/fp/175687232a9782235862f87f08220ea1-p_e.jpg,True,https://www.zillow.com/homedetails/1131-Cedar-Bluff-Trl-Lilburn-GA-30047/14749378_zpid/,FOR_SALE,House for sale,$,"$525,000",525000,"1131 Cedar Bluff Trl, Lilburn, GA 30047",1131 Cedar Bluff Trl,Lilburn,GA,30047,False,5.0,4.0,3541.0,False,,False,False,False,ForSale,For Sale (Broker),511300.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.867195,-84.097336,DAYS_ON,5 days on Zillow,14749378,1131 Cedar Bluff Trl,30047,Lilburn,GA,33.867195,-84.097336,525000.0,4.0,5.0,3541.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,525000.0,True,False,False,USD,USA,309000.0,,511300.0,2841.0,,,,0.3,acres,,,,,,,,,,,,,,,,,,,,,,
584,14512695,14512695,,https://photos.zillowstatic.com/fp/23f25cbfcd4ad5bfbca941004b37ea74-p_e.jpg,True,https://www.zillow.com/homedetails/567-Raven-Springs-Trl-Stone-Mountain-GA-30087/14512695_zpid/,FOR_SALE,House for sale,$,"$287,000",287000,"567 Raven Springs Trl, Stone Mountain, GA 30087",567 Raven Springs Trl,Stone Mountain,GA,30087,False,3.0,4.0,2588.0,False,,False,False,False,ForSale,For Sale (Broker),287001.0,False,False,False,False,https://photos.zillowstatic.com/fp/0cb94cd8ded4a691f746b2119208ab23-zillow_web_48_23.jpg,,False,False,,True,False,33.778763,-84.12354,DAYS_ON,5 days on Zillow,14512695,567 Raven Springs Trl,30087,Stone Mountain,GA,33.778763,-84.12354,287000.0,4.0,3.0,2588.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,287000.0,True,False,False,USD,USA,171900.0,,287001.0,1929.0,,,,0.9,acres,,,,,,,,,,,,,,,,,,,,,,
585,14966210,14966210,,https://photos.zillowstatic.com/fp/1dc356d7223e0189a80859c4033038d4-p_e.jpg,True,https://www.zillow.com/homedetails/2506-Drayton-Dr-Augusta-GA-30906/14966210_zpid/,FOR_SALE,House for sale,$,"$179,900",179900,"2506 Drayton Dr, Augusta, GA 30906",2506 Drayton Dr,Augusta,GA,30906,False,5.0,2.0,1534.0,False,,False,False,False,ForSale,For Sale (Broker),179900.0,False,False,False,False,,Meybohm Real Estate-Wheeler Rd,True,False,,True,False,33.42509,-82.09002,DAYS_ON,33 days on Zillow,14966210,2506 Drayton Dr,30906,Augusta,GA,33.42509,-82.09002,179900.0,2.0,5.0,1534.0,SINGLE_FAMILY,FOR_SALE,-1,False,False,True,False,False,FOR_SALE,179900.0,True,False,False,USD,USA,61594.0,,179900.0,1266.0,,,,9583.2,sqft,,,,,,,,,,,,,,,,,,,,,,
